Month,Sales,Account,business_unit,Currency,Year,Scenario
Feb,-3022354,Payroll Expense,Hardware,USD,2019,Actuals
Jan,-4043986,Payroll Expense,Hardware,USD,2019,Actuals
Jul,-2708520,Payroll Expense,Hardware,USD,2019,Actuals
Jun,-2213428,Payroll Expense,Hardware,USD,2019,Actuals
Mar,-2798525,Payroll Expense,Hardware,USD,2019,Actuals
May,-3444409,Payroll Expense,Hardware,USD,2019,Actuals
Nov,-2616321,Payroll Expense,Hardware,USD,2019,Actuals
Oct,-3522777,Payroll Expense,Hardware,USD,2019,Actuals
Sep,-2643065,Payroll Expense,Hardware,USD,2019,Actuals
Apr,-3154983,Payroll Expense,Hardware,USD,2019,Actuals
Aug,-2339885,Payroll Expense,Hardware,USD,2019,Actuals
Dec,-231541,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Feb,-267722,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Jan,-381615,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Jul,-279772,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Jun,-238395,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Mar,-278956,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
May,-338877,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Nov,-282749,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Oct,-320068,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Sep,-268330,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Apr,-268977,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Aug,-248213,Travel & Entertainment Expense,Hardware,USD,2019,Actuals
Dec,-1115642,R&D Expense,Hardware,USD,2019,Actuals
Feb,-1147043,R&D Expense,Hardware,USD,2019,Actuals
Jan,-1674547,R&D Expense,Hardware,USD,2019,Actuals
Jul,-1201326,R&D Expense,Hardware,USD,2019,Actuals
Jun,-1017288,R&D Expense,Hardware,USD,2019,Actuals
Mar,-1157373,R&D Expense,Hardware,USD,2019,Actuals
May,-1210176,R&D Expense,Hardware,USD,2019,Actuals
Nov,-1094642,R&D Expense,Hardware,USD,2019,Actuals
Oct,-1406101,R&D Expense,Hardware,USD,2019,Actuals
Sep,-1145590,R&D Expense,Hardware,USD,2019,Actuals
Apr,-1173747,R&D Expense,Hardware,USD,2019,Actuals
Aug,-964366,R&D Expense,Hardware,USD,2019,Actuals
Dec,-1324557,Consulting Expense,Hardware,USD,2019,Actuals
Feb,-1412954,Consulting Expense,Hardware,USD,2019,Actuals
Jan,-2111557,Consulting Expense,Hardware,USD,2019,Actuals
Jul,-1622439,Consulting Expense,Hardware,USD,2019,Actuals
Jun,-1326379,Consulting Expense,Hardware,USD,2019,Actuals
Mar,-1291124,Consulting Expense,Hardware,USD,2019,Actuals
May,-1565368,Consulting Expense,Hardware,USD,2019,Actuals
Nov,-1384323,Consulting Expense,Hardware,USD,2019,Actuals
Oct,-1748576,Consulting Expense,Hardware,USD,2019,Actuals
Sep,-1262100,Consulting Expense,Hardware,USD,2019,Actuals
Apr,-1397498,Consulting Expense,Hardware,USD,2019,Actuals
Aug,-1226635,Consulting Expense,Hardware,USD,2019,Actuals
Dec,-1722891,Software/Hardware Expense,Hardware,USD,2019,Actuals
Feb,-2126728,Software/Hardware Expense,Hardware,USD,2019,Actuals
Jan,-2621552,Software/Hardware Expense,Hardware,USD,2019,Actuals
Jul,-2109233,Software/Hardware Expense,Hardware,USD,2019,Actuals
Jun,-1668825,Software/Hardware Expense,Hardware,USD,2019,Actuals
Mar,-2055611,Software/Hardware Expense,Hardware,USD,2019,Actuals
May,-2194136,Software/Hardware Expense,Hardware,USD,2019,Actuals
Nov,-1619891,Software/Hardware Expense,Hardware,USD,2019,Actuals
Oct,-2534420,Software/Hardware Expense,Hardware,USD,2019,Actuals
Sep,-1804729,Software/Hardware Expense,Hardware,USD,2019,Actuals
Apr,-2208062,Software/Hardware Expense,Hardware,USD,2019,Actuals
Aug,-1880439,Software/Hardware Expense,Hardware,USD,2019,Actuals
Dec,-465617,Marketing Expense,Hardware,USD,2019,Actuals
Feb,-503961,Marketing Expense,Hardware,USD,2019,Actuals
Jan,-803681,Marketing Expense,Hardware,USD,2019,Actuals
Jul,-593208,Marketing Expense,Hardware,USD,2019,Actuals
Jun,-500671,Marketing Expense,Hardware,USD,2019,Actuals
Mar,-633831,Marketing Expense,Hardware,USD,2019,Actuals
May,-677962,Marketing Expense,Hardware,USD,2019,Actuals
Nov,-507695,Marketing Expense,Hardware,USD,2019,Actuals
Oct,-626673,Marketing Expense,Hardware,USD,2019,Actuals
Sep,-563553,Marketing Expense,Hardware,USD,2019,Actuals
Apr,-642450,Marketing Expense,Hardware,USD,2019,Actuals
Aug,-566165,Marketing Expense,Hardware,USD,2019,Actuals
Dec,65096491,Sales,Software,USD,2020,Actuals
Feb,69761443,Sales,Software,USD,2020,Actuals
Jan,71093649,Sales,Software,USD,2020,Actuals
Jul,51880363,Sales,Software,USD,2020,Actuals
Jun,74230386,Sales,Software,USD,2020,Actuals
Mar,67749499,Sales,Software,USD,2020,Actuals
May,50706283,Sales,Software,USD,2020,Actuals
Nov,58782343,Sales,Software,USD,2020,Actuals
Oct,67960764,Sales,Software,USD,2020,Actuals
Sep,56982904,Sales,Software,USD,2020,Actuals
Apr,83659411,Sales,Software,USD,2020,Actuals
Aug,58898540,Sales,Software,USD,2020,Actuals
Dec,-28092094,Cost of Goods Sold,Software,USD,2020,Actuals
Feb,-30206863,Cost of Goods Sold,Software,USD,2020,Actuals
Jan,-34103526,Cost of Goods Sold,Software,USD,2020,Actuals
Jul,-23222375,Cost of Goods Sold,Software,USD,2020,Actuals
Jun,-32436605,Cost of Goods Sold,Software,USD,2020,Actuals
Mar,-27470575,Cost of Goods Sold,Software,USD,2020,Actuals
May,-21826243,Cost of Goods Sold,Software,USD,2020,Actuals
Nov,-24647818,Cost of Goods Sold,Software,USD,2020,Actuals
Oct,-28163573,Cost of Goods Sold,Software,USD,2020,Actuals
Sep,-23629340,Cost of Goods Sold,Software,USD,2020,Actuals
Apr,-34682066,Cost of Goods Sold,Software,USD,2020,Actuals
Aug,-28728685,Cost of Goods Sold,Software,USD,2020,Actuals
Dec,-2855070,Commissions Expense,Software,USD,2020,Actuals
Feb,-2897074,Commissions Expense,Software,USD,2020,Actuals
Jan,-3016900,Commissions Expense,Software,USD,2020,Actuals
Jul,-2249876,Commissions Expense,Software,USD,2020,Actuals
Jun,-3437933,Commissions Expense,Software,USD,2020,Actuals
Mar,-2761210,Commissions Expense,Software,USD,2020,Actuals
May,-2517220,Commissions Expense,Software,USD,2020,Actuals
Nov,-2858642,Commissions Expense,Software,USD,2020,Actuals
Oct,-3178807,Commissions Expense,Software,USD,2020,Actuals
Sep,-2817192,Commissions Expense,Software,USD,2020,Actuals
Apr,-3560904,Commissions Expense,Software,USD,2020,Actuals
Aug,-2890523,Commissions Expense,Software,USD,2020,Actuals
Dec,-6906703,Payroll Expense,Software,USD,2020,Actuals
Feb,-8541760,Payroll Expense,Software,USD,2020,Actuals
Jan,-8603051,Payroll Expense,Software,USD,2020,Actuals
Jul,-5986060,Payroll Expense,Software,USD,2020,Actuals
Jun,-9241021,Payroll Expense,Software,USD,2020,Actuals
Mar,-7322344,Payroll Expense,Software,USD,2020,Actuals
May,-5175406,Payroll Expense,Software,USD,2020,Actuals
Nov,-7285772,Payroll Expense,Software,USD,2020,Actuals
Oct,-8279558,Payroll Expense,Software,USD,2020,Actuals
Sep,-5882738,Payroll Expense,Software,USD,2020,Actuals
Apr,-9801852,Payroll Expense,Software,USD,2020,Actuals
Aug,-6079566,Payroll Expense,Software,USD,2020,Actuals
Dec,-684807,Travel & Entertainment Expense,Software,USD,2020,Actuals
Feb,-740890,Travel & Entertainment Expense,Software,USD,2020,Actuals
Jan,-796316,Travel & Entertainment Expense,Software,USD,2020,Actuals
Jul,-627016,Travel & Entertainment Expense,Software,USD,2020,Actuals
Jun,-840678,Travel & Entertainment Expense,Software,USD,2020,Actuals
Mar,-771325,Travel & Entertainment Expense,Software,USD,2020,Actuals
May,-537167,Travel & Entertainment Expense,Software,USD,2020,Actuals
Nov,-652417,Travel & Entertainment Expense,Software,USD,2020,Actuals
Oct,-827969,Travel & Entertainment Expense,Software,USD,2020,Actuals
Sep,-687082,Travel & Entertainment Expense,Software,USD,2020,Actuals
Apr,-1023766,Travel & Entertainment Expense,Software,USD,2020,Actuals
Aug,-672096,Travel & Entertainment Expense,Software,USD,2020,Actuals
Dec,-2647248,R&D Expense,Software,USD,2020,Actuals
Feb,-3340409,R&D Expense,Software,USD,2020,Actuals
Jan,-3002990,R&D Expense,Software,USD,2020,Actuals
Jul,-2449904,R&D Expense,Software,USD,2020,Actuals
Jun,-3371500,R&D Expense,Software,USD,2020,Actuals
Mar,-3004524,R&D Expense,Software,USD,2020,Actuals
May,-2323218,R&D Expense,Software,USD,2020,Actuals
Nov,-2605638,R&D Expense,Software,USD,2020,Actuals
Oct,-3307355,R&D Expense,Software,USD,2020,Actuals
Sep,-2572883,R&D Expense,Software,USD,2020,Actuals
Apr,-3551194,R&D Expense,Software,USD,2020,Actuals
Aug,-2845127,R&D Expense,Software,USD,2020,Actuals
Dec,-3550075,Consulting Expense,Software,USD,2020,Actuals
Feb,-4181857,Consulting Expense,Software,USD,2020,Actuals
Jan,-4083940,Consulting Expense,Software,USD,2020,Actuals
Jul,-2990522,Consulting Expense,Software,USD,2020,Actuals
Jun,-4369202,Consulting Expense,Software,USD,2020,Actuals
Mar,-4200785,Consulting Expense,Software,USD,2020,Actuals
May,-2601329,Consulting Expense,Software,USD,2020,Actuals
Nov,-3343278,Consulting Expense,Software,USD,2020,Actuals
Oct,-3493197,Consulting Expense,Software,USD,2020,Actuals
Sep,-3010004,Consulting Expense,Software,USD,2020,Actuals
Apr,-4354377,Consulting Expense,Software,USD,2020,Actuals
Aug,-3089502,Consulting Expense,Software,USD,2020,Actuals
Dec,-4768388,Software/Hardware Expense,Software,USD,2020,Actuals
Feb,-5633221,Software/Hardware Expense,Software,USD,2020,Actuals
Jan,-5003748,Software/Hardware Expense,Software,USD,2020,Actuals
Jul,-4216369,Software/Hardware Expense,Software,USD,2020,Actuals
Jun,-5755164,Software/Hardware Expense,Software,USD,2020,Actuals
Mar,-5888134,Software/Hardware Expense,Software,USD,2020,Actuals
May,-4221289,Software/Hardware Expense,Software,USD,2020,Actuals
Nov,-4508253,Software/Hardware Expense,Software,USD,2020,Actuals
Oct,-5305882,Software/Hardware Expense,Software,USD,2020,Actuals
Sep,-4782116,Software/Hardware Expense,Software,USD,2020,Actuals
Apr,-6870676,Software/Hardware Expense,Software,USD,2020,Actuals
Aug,-4657751,Software/Hardware Expense,Software,USD,2020,Actuals
Dec,-1519478,Marketing Expense,Software,USD,2020,Actuals
Feb,-1469241,Marketing Expense,Software,USD,2020,Actuals
Jan,-1468157,Marketing Expense,Software,USD,2020,Actuals
Jul,-1064356,Marketing Expense,Software,USD,2020,Actuals
Jun,-1738189,Marketing Expense,Software,USD,2020,Actuals
Mar,-1405114,Marketing Expense,Software,USD,2020,Actuals
May,-1017235,Marketing Expense,Software,USD,2020,Actuals
Nov,-1447553,Marketing Expense,Software,USD,2020,Actuals
Oct,-1536288,Marketing Expense,Software,USD,2020,Actuals
Sep,-1303816,Marketing Expense,Software,USD,2020,Actuals
Apr,-1822159,Marketing Expense,Software,USD,2020,Actuals
Aug,-1323706,Marketing Expense,Software,USD,2020,Actuals
Dec,13019298.2,Sales,Advertising,USD,2020,Actuals
Feb,18137975.18,Sales,Advertising,USD,2020,Actuals
Jan,19906221.72,Sales,Advertising,USD,2020,Actuals
Jul,14526501.64,Sales,Advertising,USD,2020,Actuals
Jun,21526811.94,Sales,Advertising,USD,2020,Actuals
Mar,19647354.71,Sales,Advertising,USD,2020,Actuals
May,10648319.43,Sales,Advertising,USD,2020,Actuals
Nov,14695585.75,Sales,Advertising,USD,2020,Actuals
Oct,13592152.8,Sales,Advertising,USD,2020,Actuals
Sep,16525042.16,Sales,Advertising,USD,2020,Actuals
Apr,25097823.3,Sales,Advertising,USD,2020,Actuals
Aug,16491591.2,Sales,Advertising,USD,2020,Actuals
Dec,-6033112,Cost of Goods Sold,Advertising,USD,2020,Actuals
Feb,-9049303,Cost of Goods Sold,Advertising,USD,2020,Actuals
Jan,-9592107,Cost of Goods Sold,Advertising,USD,2020,Actuals
Jul,-6229151,Cost of Goods Sold,Advertising,USD,2020,Actuals
Jun,-10693878,Cost of Goods Sold,Advertising,USD,2020,Actuals
Mar,-9807183,Cost of Goods Sold,Advertising,USD,2020,Actuals
May,-4745875,Cost of Goods Sold,Advertising,USD,2020,Actuals
Nov,-6939494,Cost of Goods Sold,Advertising,USD,2020,Actuals
Oct,-5539328,Cost of Goods Sold,Advertising,USD,2020,Actuals
Sep,-8201633,Cost of Goods Sold,Advertising,USD,2020,Actuals
Apr,-11464436,Cost of Goods Sold,Advertising,USD,2020,Actuals
Aug,-7884523,Cost of Goods Sold,Advertising,USD,2020,Actuals
Dec,-631242,Commissions Expense,Advertising,USD,2020,Actuals
Feb,-766774,Commissions Expense,Advertising,USD,2020,Actuals
Jan,-804051,Commissions Expense,Advertising,USD,2020,Actuals
Jul,-711009,Commissions Expense,Advertising,USD,2020,Actuals
Jun,-1036334,Commissions Expense,Advertising,USD,2020,Actuals
Mar,-921681,Commissions Expense,Advertising,USD,2020,Actuals
May,-463729,Commissions Expense,Advertising,USD,2020,Actuals
Nov,-678505,Commissions Expense,Advertising,USD,2020,Actuals
Oct,-633819,Commissions Expense,Advertising,USD,2020,Actuals
Sep,-784668,Commissions Expense,Advertising,USD,2020,Actuals
Apr,-1085414,Commissions Expense,Advertising,USD,2020,Actuals
Aug,-706193,Commissions Expense,Advertising,USD,2020,Actuals
Dec,-1436411,Payroll Expense,Advertising,USD,2020,Actuals
Feb,-2071573,Payroll Expense,Advertising,USD,2020,Actuals
Jan,-2107365,Payroll Expense,Advertising,USD,2020,Actuals
Jul,-1495456,Payroll Expense,Advertising,USD,2020,Actuals
Jun,-2393657,Payroll Expense,Advertising,USD,2020,Actuals
Mar,-2428629,Payroll Expense,Advertising,USD,2020,Actuals
May,-1174690,Payroll Expense,Advertising,USD,2020,Actuals
Nov,-1587200,Payroll Expense,Advertising,USD,2020,Actuals
Oct,-1641870,Payroll Expense,Advertising,USD,2020,Actuals
Sep,-1881183,Payroll Expense,Advertising,USD,2020,Actuals
Apr,-2973881,Payroll Expense,Advertising,USD,2020,Actuals
Aug,-2058910,Payroll Expense,Advertising,USD,2020,Actuals
Dec,-141587,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Feb,-211295,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Jan,-211617,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Jul,-176747,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Jun,-258829,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Mar,-229589,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
May,-122946,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Nov,-149018,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Oct,-161178,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Sep,-194172,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Apr,-270401,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Aug,-187172,Travel & Entertainment Expense,Advertising,USD,2020,Actuals
Dec,-540653,R&D Expense,Advertising,USD,2020,Actuals
Feb,-828192,R&D Expense,Advertising,USD,2020,Actuals
Jan,-882849,R&D Expense,Advertising,USD,2020,Actuals
Jul,-625608,R&D Expense,Advertising,USD,2020,Actuals
Jun,-889744,R&D Expense,Advertising,USD,2020,Actuals
Mar,-913737,R&D Expense,Advertising,USD,2020,Actuals
May,-519107,R&D Expense,Advertising,USD,2020,Actuals
Nov,-625269,R&D Expense,Advertising,USD,2020,Actuals
Oct,-613550,R&D Expense,Advertising,USD,2020,Actuals
Sep,-764727,R&D Expense,Advertising,USD,2020,Actuals
Apr,-1198314,R&D Expense,Advertising,USD,2020,Actuals
Aug,-818157,R&D Expense,Advertising,USD,2020,Actuals
Dec,-726502,Consulting Expense,Advertising,USD,2020,Actuals
Feb,-976986,Consulting Expense,Advertising,USD,2020,Actuals
Jan,-1206445,Consulting Expense,Advertising,USD,2020,Actuals
Jul,-824107,Consulting Expense,Advertising,USD,2020,Actuals
Jun,-1230978,Consulting Expense,Advertising,USD,2020,Actuals
Mar,-990981,Consulting Expense,Advertising,USD,2020,Actuals
May,-578191,Consulting Expense,Advertising,USD,2020,Actuals
Nov,-738682,Consulting Expense,Advertising,USD,2020,Actuals
Oct,-794276,Consulting Expense,Advertising,USD,2020,Actuals
Sep,-928975,Consulting Expense,Advertising,USD,2020,Actuals
Apr,-1537362,Consulting Expense,Advertising,USD,2020,Actuals
Aug,-991865,Consulting Expense,Advertising,USD,2020,Actuals
Dec,-971165,Software/Hardware Expense,Advertising,USD,2020,Actuals
Feb,-1377291,Software/Hardware Expense,Advertising,USD,2020,Actuals
Jan,-1691907,Software/Hardware Expense,Advertising,USD,2020,Actuals
Jul,-1201477,Software/Hardware Expense,Advertising,USD,2020,Actuals
Jun,-1790551,Software/Hardware Expense,Advertising,USD,2020,Actuals
Mar,-1682587,Software/Hardware Expense,Advertising,USD,2020,Actuals
May,-912271,Software/Hardware Expense,Advertising,USD,2020,Actuals
Nov,-1099874,Software/Hardware Expense,Advertising,USD,2020,Actuals
Oct,-1029583,Software/Hardware Expense,Advertising,USD,2020,Actuals
Sep,-1375724,Software/Hardware Expense,Advertising,USD,2020,Actuals
Apr,-2080797,Software/Hardware Expense,Advertising,USD,2020,Actuals
Aug,-1331378,Software/Hardware Expense,Advertising,USD,2020,Actuals
Dec,-262708,Marketing Expense,Advertising,USD,2020,Actuals
Feb,-427770,Marketing Expense,Advertising,USD,2020,Actuals
Jan,-405268,Marketing Expense,Advertising,USD,2020,Actuals
Jul,-313756,Marketing Expense,Advertising,USD,2020,Actuals
Jun,-475706,Marketing Expense,Advertising,USD,2020,Actuals
Mar,-436628,Marketing Expense,Advertising,USD,2020,Actuals
May,-215818,Marketing Expense,Advertising,USD,2020,Actuals
Nov,-310799,Marketing Expense,Advertising,USD,2020,Actuals
Oct,-302763,Marketing Expense,Advertising,USD,2020,Actuals
Sep,-361297,Marketing Expense,Advertising,USD,2020,Actuals
Apr,-571749,Marketing Expense,Advertising,USD,2020,Actuals
Aug,-370356,Marketing Expense,Advertising,USD,2020,Actuals
Dec,23434736.76,Sales,Hardware,USD,2020,Actuals
Feb,23718890.62,Sales,Hardware,USD,2020,Actuals
Jan,23460904.17,Sales,Hardware,USD,2020,Actuals
Jul,19195734.31,Sales,Hardware,USD,2020,Actuals
Jun,25238331.24,Sales,Hardware,USD,2020,Actuals
Mar,24389819.64,Sales,Hardware,USD,2020,Actuals
May,19268387.54,Sales,Hardware,USD,2020,Actuals
Nov,19398173.19,Sales,Hardware,USD,2020,Actuals
Oct,24465875.04,Sales,Hardware,USD,2020,Actuals
Sep,21083674.48,Sales,Hardware,USD,2020,Actuals
Apr,26771011.52,Sales,Hardware,USD,2020,Actuals
Aug,20614489,Sales,Hardware,USD,2020,Actuals
Dec,-9435110,Cost of Goods Sold,Hardware,USD,2020,Actuals
Feb,-11040566,Cost of Goods Sold,Hardware,USD,2020,Actuals
Jan,-11301138,Cost of Goods Sold,Hardware,USD,2020,Actuals
Jul,-8198056,Cost of Goods Sold,Hardware,USD,2020,Actuals
Jun,-11169399,Cost of Goods Sold,Hardware,USD,2020,Actuals
Mar,-11385210,Cost of Goods Sold,Hardware,USD,2020,Actuals
May,-8004994,Cost of Goods Sold,Hardware,USD,2020,Actuals
Nov,-8135464,Cost of Goods Sold,Hardware,USD,2020,Actuals
Oct,-10326236,Cost of Goods Sold,Hardware,USD,2020,Actuals
Sep,-8854962,Cost of Goods Sold,Hardware,USD,2020,Actuals
Apr,-12065519,Cost of Goods Sold,Hardware,USD,2020,Actuals
Aug,-9583888,Cost of Goods Sold,Hardware,USD,2020,Actuals
Dec,-985301,Commissions Expense,Hardware,USD,2020,Actuals
Feb,-1037564,Commissions Expense,Hardware,USD,2020,Actuals
Jan,-1040217,Commissions Expense,Hardware,USD,2020,Actuals
Jul,-897572,Commissions Expense,Hardware,USD,2020,Actuals
Jun,-1025650,Commissions Expense,Hardware,USD,2020,Actuals
Mar,-1012661,Commissions Expense,Hardware,USD,2020,Actuals
May,-888831,Commissions Expense,Hardware,USD,2020,Actuals
Nov,-946140,Commissions Expense,Hardware,USD,2020,Actuals
Oct,-1126584,Commissions Expense,Hardware,USD,2020,Actuals
Sep,-945482,Commissions Expense,Hardware,USD,2020,Actuals
Apr,-1187032,Commissions Expense,Hardware,USD,2020,Actuals
Aug,-943461,Commissions Expense,Hardware,USD,2020,Actuals
Dec,-2619732,Payroll Expense,Hardware,USD,2020,Actuals
Feb,-2811436,Payroll Expense,Hardware,USD,2020,Actuals
Jan,-2686116,Payroll Expense,Hardware,USD,2020,Actuals
Jul,-2266614,Payroll Expense,Hardware,USD,2020,Actuals
Jun,-2712239,Payroll Expense,Hardware,USD,2020,Actuals
Mar,-2564638,Payroll Expense,Hardware,USD,2020,Actuals
May,-2094388,Payroll Expense,Hardware,USD,2020,Actuals
Nov,-2170564,Payroll Expense,Hardware,USD,2020,Actuals
Oct,-3028352,Payroll Expense,Hardware,USD,2020,Actuals
Sep,-2597975,Payroll Expense,Hardware,USD,2020,Actuals
Apr,-3193324,Payroll Expense,Hardware,USD,2020,Actuals
Aug,-2314678,Payroll Expense,Hardware,USD,2020,Actuals
Dec,-255866,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
Feb,-251233,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
Jan,-261109,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
Jul,-215682,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
Jun,-302896,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
Mar,-284032,Travel & Entertainment Expense,Hardware,USD,2020,Actuals
